AG_DISTRICT,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
southwest,2013,FEB,60.333333333333336,35.17857143,9.666666666666666,51.333333333333336,27.357142856666666,0.0,100.0,74.28571428666667,35.0,30.513333333333332,30.02988095666667,29.363333333333333,10.0,8.940476190666667,0.0,27.0,8.202380952333334,2.25,25.0,16.0,4.0,9.0
southwest,2013,JAN,66.66666666666667,33.88172042666667,9.333333333333334,60.333333333333336,26.526881719999995,-2.3333333333333335,97.33333333333333,74.13978494666667,35.0,30.62,30.183225806666666,29.37666666666667,10.0,9.172043010666666,0.0,28.333333333333332,8.139784946333334,4.2299999999999995,29.0,12.0,5.0,8.0
southwest,2013,JUL,94.66666666666667,75.69892473333334,52.0,79.0,67.50537634666667,50.333333333333336,96.0,76.45161290333334,35.666666666666664,30.343333333333334,30.04075269,29.773333333333337,10.0,9.107526881333333,0.0,20.0,3.827956989,4.156666666666666,40.0,0.0,8.0,19.0
southwest,2013,JUN,94.0,75.30000000333332,52.0,77.66666666666667,65.76666666999999,50.0,96.66666666666667,75.52222222333334,34.0,30.143333333333334,29.938888889999998,29.643333333333334,10.0,9.444444444333334,0.6666666666666666,31.666666666666668,5.6000000000000005,6.8999999999999995,46.0,0.0,5.0,30.0
southwest,2013,MAR,67.33333333333333,39.59139785,21.333333333333332,53.333333333333336,30.290322579999998,12.0,98.0,72.40860214666667,31.333333333333332,30.459999999999997,30.072795703333338,29.493333333333336,10.0,8.795698924666665,0.0,28.0,8.161290323,2.67,44.0,21.0,5.0,12.0
southwest,2013,MAY,90.66666666666667,66.90322580666667,40.333333333333336,76.0,57.849462366666664,29.0,96.66666666666667,74.75268817333334,26.666666666666668,30.403333333333336,29.980215053333335,29.656666666666666,10.0,9.225806451666669,0.0,30.666666666666668,7.0,7.7,53.0,0.0,9.0,26.0
southwest,2013,NOV,77.0,43.144444443333335,16.666666666666668,66.66666666666667,33.355555556666665,6.333333333333333,98.66666666666667,69.68888888666667,22.666666666666668,30.773333333333337,30.231666666666666,29.423333333333332,10.0,9.477777778,0.0,35.0,7.588888888666666,1.2966666666666666,28.0,6.0,5.0,5.0
southwest,2013,OCT,87.33333333333333,58.22580645,26.0,73.66666666666667,49.34408602333334,22.666666666666668,97.33333333333333,75.86021505333333,23.0,30.52333333333333,30.05333333333333,29.376666666666665,10.0,9.075268817333333,0.0,24.666666666666668,5.2580645163333335,2.9766666666666666,42.0,0.0,9.0,11.0
southwest,2013,SEP,97.66666666666667,72.17777777666667,45.333333333333336,78.33333333333333,61.677777776666666,39.666666666666664,96.66666666666667,73.73333333,27.666666666666668,30.263333333333335,30.020333336666667,29.766666666666666,10.0,9.066666666666666,0.0,22.0,3.444444444666667,1.2733333333333334,38.0,0.0,10.0,10.0
west,2013,ARP,84.0,49.48888889,19.0,59.666666666666664,35.93333333,-5.0,94.0,63.577777776666665,14.0,30.436666666666667,29.977000003333334,29.44333333333333,10.0,9.433333333333332,0.3333333333333333,30.0,9.311111111,6.463333333333334,42.0,0.0,2.0,16.0
west,2013,AUG,95.0,72.80376344000001,50.666666666666664,76.33333333333333,61.98566308333333,44.0,92.66666666666667,70.13709677333334,30.666666666666668,30.24,30.04229390333333,29.78,10.0,9.603046595,0.0,18.0,3.796594981666667,0.22333333333333336,13.0,0.0,6.0,8.0
west,2013,DEC,53.666666666666664,22.72043010333333,-8.333333333333334,52.666666666666664,18.96774194,-12.333333333333334,100.0,83.47311827666665,44.0,30.726666666666663,30.107526883333332,29.486666666666665,10.0,8.236559139666666,0.0,27.0,7.989247312000001,0.5133333333333333,13.0,39.0,8.0,0.0
west,2013,FEB,54.333333333333336,28.285714283333334,0.3333333333333333,46.666666666666664,21.583333333333332,-7.333333333333333,95.66666666666667,75.61904762,35.0,30.430000000000003,29.99880952,29.41,10.0,8.678571428666666,0.0,32.333333333333336,9.833333332333334,1.6633333333333333,14.0,31.0,2.0,2.0
west,2013,JAN,61.333333333333336,26.559139786666666,0.3333333333333333,57.666666666666664,19.161290323333333,-10.333333333333334,96.0,73.08602150666667,35.0,30.62,30.13096774,29.3,10.0,8.999999999666665,0.0,28.333333333333332,9.096774193666668,2.1366666666666667,18.0,23.0,8.0,4.0
west,2013,JUL,95.33333333333333,73.11827957000001,48.333333333333336,75.0,60.946236559999996,43.0,90.66666666666667,66.17204301333334,27.666666666666668,30.33666666666667,30.04139785,29.77,10.0,9.623655914,0.0,26.666666666666668,4.537634408333334,1.4833333333333334,17.0,0.0,6.0,8.0
west,2013,JUN,92.33333333333333,71.21111111,46.666666666666664,74.33333333333333,59.84444444333334,41.666666666666664,93.33333333333333,68.53333333,29.333333333333332,30.143333333333334,29.924888889999995,29.650000000000002,10.0,9.622222222,0.0,30.0,6.222222221999999,2.0766666666666667,39.0,0.0,4.0,16.0
west,2013,MAR,60.0,33.09677419333334,6.0,47.0,24.247311826666664,-3.6666666666666665,94.0,70.93548387333334,24.333333333333332,30.41333333333333,30.06784946333333,29.563333333333333,10.0,8.688172043,0.0,31.333333333333332,8.376344086000001,1.5599999999999998,16.0,35.0,8.0,0.0
west,2013,MAY,89.66666666666667,62.924731183333336,34.333333333333336,68.66666666666667,50.98924731333333,19.333333333333332,94.0,67.78494623666667,18.0,30.436666666666667,29.951182793333334,29.633333333333336,10.0,9.322580645,0.0,34.666666666666664,7.612903226,11.423333333333332,51.0,0.0,4.0,26.0
west,2013,NOV,67.66666666666667,36.399999996666665,5.333333333333333,62.333333333333336,29.744444446666666,4.333333333333333,100.0,76.47777777666666,32.666666666666664,30.78333333333333,30.176555556666667,29.22,10.0,9.688888889,0.6666666666666666,42.333333333333336,8.688888888666668,0.82,27.0,6.0,1.0,6.0
west,2013,OCT,85.0,52.75268817,23.333333333333332,72.0,44.70967741999999,21.666666666666668,100.0,75.58064516,26.666666666666668,30.436666666666667,30.006129036666668,29.38,10.0,9.322580645,0.0,22.0,6.892473118333334,2.4233333333333333,40.0,0.0,6.0,4.0
west,2013,SEP,89.0,67.8,48.0,70.33333333333333,57.75555555333333,43.666666666666664,96.0,73.02222222,36.333333333333336,30.189999999999998,29.964444446666665,29.796666666666667,10.0,9.799999999999999,3.3333333333333335,20.333333333333332,6.933333333333334,1.1133333333333333,16.0,0.0,4.0,6.0
west southwest,2013,ARP,81.66666666666667,50.88888889,24.666666666666668,67.66666666666667,40.64444444666666,14.0,100.0,70.35555555666667,22.666666666666668,30.44666666666667,30.000111110000002,29.55333333333333,10.0,9.155555555333335,0.6666666666666666,36.0,11.055555556666667,5.96,40.0,0.0,1.0,22.0
west southwest,2013,AUG,97.0,72.89247311999999,47.333333333333336,77.66666666666667,64.75268817333333,47.333333333333336,100.0,77.73118279666666,40.666666666666664,30.28,30.054623656666667,29.73,10.0,8.935483871,0.0,17.666666666666668,3.537634408666667,0.7583333333333333,13.0,0.0,14.0,11.0
west southwest,2013,DEC,62.333333333333336,27.741935483333332,2.3333333333333335,56.666666666666664,22.258064513333334,-4.666666666666667,100.0,78.33333333333333,37.666666666666664,30.713333333333335,30.132795700000003,29.51,10.0,8.204301075333333,0.0,25.333333333333332,9.344086021666667,1.405,14.0,22.0,13.0,0.0
west southwest,2013,FEB,54.333333333333336,30.988095236666666,4.333333333333333,48.666666666666664,24.238095239999996,-3.3333333333333335,100.0,77.11904761666666,40.333333333333336,30.473333333333333,30.016309523333334,29.386666666666667,10.0,8.571428571666665,0.0,34.0,10.773809523333334,2.355,21.0,27.0,1.0,5.0
west southwest,2013,JAN,64.33333333333333,29.99856631,3.3333333333333335,59.333333333333336,23.404659496666667,-6.666666666666667,100.0,75.91827957,38.0,30.61,30.162415773333333,29.333333333333332,10.0,9.121146953666667,0.0,33.0,10.22114695,2.0716666666666668,22.0,14.0,4.0,3.0
west southwest,2013,JUL,93.33333333333333,72.68817204333332,45.666666666666664,76.33333333333333,64.27956988999999,42.0,100.0,75.86021505333333,30.0,30.343333333333334,30.03946236666667,29.77,10.0,9.365591398,0.0,24.666666666666668,4.989247311666667,2.0100000000000002,27.0,0.0,9.0,11.0
west southwest,2013,JUN,93.33333333333333,72.10000000000001,50.0,77.66666666666667,62.811111110000006,46.333333333333336,100.0,74.89999999666666,30.666666666666668,30.139999999999997,29.92866666666667,29.650000000000002,10.0,9.6,0.6666666666666666,35.0,7.388888888666666,2.5466666666666664,39.0,0.0,3.0,30.0
west southwest,2013,MAR,61.666666666666664,35.64516129,15.333333333333334,52.333333333333336,27.107526883333332,8.0,100.0,73.55913978333332,32.666666666666664,30.44666666666667,30.068064516666666,29.539999999999996,10.0,8.870967742,0.0,29.666666666666668,9.935483870333334,1.8483333333333334,26.0,25.0,6.0,8.0
west southwest,2013,MAY,88.66666666666667,63.677419353333335,36.666666666666664,72.66666666666667,55.20430107666667,29.0,100.0,75.98924731,26.666666666666668,30.42,29.96688172,29.666666666666668,10.0,9.290322580666666,0.3333333333333333,33.0,8.698924731333333,7.778333333333333,52.0,0.0,2.0,37.0
west southwest,2013,NOV,71.66666666666667,38.71111111333334,10.666666666666666,64.0,30.377777776666665,4.333333333333333,100.0,72.43333333333334,28.666666666666668,30.78,30.215888890000002,29.310000000000002,10.0,9.588888888666666,0.0,41.666666666666664,10.088888887666664,0.9216666666666667,25.0,3.0,3.0,5.0
west southwest,2013,OCT,86.66666666666667,54.27956989333333,22.333333333333332,71.0,45.56989247333333,20.0,100.0,74.50537634666667,23.333333333333332,30.503333333333334,30.036559139999998,29.35666666666667,10.0,9.182795699000001,0.0,26.0,7.032258064666666,3.141666666666667,37.0,0.0,6.0,13.0
west southwest,2013,SEP,95.33333333333333,69.7,44.0,75.33333333333333,59.36666666666667,39.666666666666664,100.0,72.82222222333333,29.0,30.296666666666663,30.018555553333332,29.78,10.0,9.411111111,0.0,21.0,5.144444444333334,1.4216666666666666,25.0,0.0,6.0,12.0
central,2014,ARP,81.5,51.95,27.0,62.5,37.85,15.0,98.5,62.216666669999995,16.0,30.35,29.930500000000002,29.4,10.0,9.366666666499999,0.5,39.5,10.016666668500001,2.5,32.0,2.0,2.0,11.0
central,2014,AUG,92.5,73.11290323,54.0,79.0,65.70967741999999,46.0,100.0,80.0,43.0,30.175,29.978709675,29.74,10.0,8.435483870999999,0.0,20.5,5.2903225805,4.48,35.0,0.0,9.0,20.0
central,2014,DEC,54.5,32.72580645,7.0,48.0,29.20967742,-2.5,100.0,85.258064515,41.0,30.745,30.214516125,29.505000000000003,10.0,7.5483870965,0.0,23.5,7.7741935485,1.28,19.0,6.0,8.0,0.0
central,2014,FEB,54.0,17.464285715000003,-12.5,52.0,11.1071428595,-41.0,100.0,74.32142857,22.0,30.625,30.155,29.240000000000002,10.0,8.375,0.0,29.0,8.0892857155,1.585,6.0,29.0,7.0,5.0
central,2014,JAN,48.0,18.483870965,-14.0,39.0,11.903225809999999,-53.0,99.5,74.14516129,20.0,30.755000000000003,30.073064515,29.479999999999997,10.0,7.838709677500001,0.0,35.5,12.2903225805,0.53,11.0,43.0,9.0,0.0
central,2014,JUL,107.0,69.758064515,52.5,76.0,59.822580645,46.0,98.0,71.75806452,35.0,30.314999999999998,30.007741935,29.665,10.0,9.564516129000001,0.0,21.5,5.64516129,2.415,24.0,0.0,3.0,16.0
central,2014,JUN,91.0,72.78333333,49.5,80.0,62.866666665,39.0,100.0,73.683333335,27.5,30.11,29.913666665,29.645000000000003,10.0,8.8,0.0,31.0,7.7833333335,4.44,30.0,0.0,6.0,22.0
central,2014,MAR,67.0,33.887096774999996,-3.5,50.5,24.548387095000002,-15.0,98.5,70.741935485,31.5,30.58,30.08725806,29.505000000000003,10.0,8.838709677499999,0.5,39.0,10.145161291,1.355,13.0,12.0,2.0,6.0
central,2014,MAY,89.5,64.01612903,36.0,69.5,50.03225806,22.0,99.0,62.145161290000004,21.0,30.29,29.973225805,29.715,10.0,9.629032257999999,1.0,27.5,8.7419354835,1.455,25.0,0.0,0.0,14.0
central,2014,NOV,67.0,34.966666665,9.0,55.0,27.4,3.0,100.0,74.133333335,31.5,30.509999999999998,30.08866667,29.134999999999998,10.0,9.0833333335,0.5,30.0,10.116666666499999,2.175,17.0,17.0,2.0,0.0
central,2014,OCT,81.5,53.98387097,31.5,67.5,45.37096774,21.0,100.0,74.20967741999999,23.0,30.384999999999998,29.947580645,29.435000000000002,10.0,9.016129032,0.0,30.0,7.064516129,4.43,35.0,0.0,6.0,9.0
central,2014,SEP,102.5,64.483333335,38.5,74.5,54.483333335,37.0,98.5,73.133333335,28.0,30.4,30.085166665,29.62,10.0,9.4,0.0,28.5,5.65,5.59,18.0,0.0,3.0,13.0
east,2014,ARP,80.33333333333333,51.661728393333334,27.666666666666668,62.333333333333336,39.38888888666667,17.333333333333332,99.66666666666667,66.42469135666667,18.0,30.353333333333335,29.93120987666667,29.416666666666668,10.0,9.276543209666668,0.3333333333333333,34.666666666666664,11.48024691,2.7733333333333334,51.0,4.0,5.0,22.0
east,2014,AUG,92.0,72.51612903333334,47.333333333333336,80.0,66.34408602333333,45.666666666666664,100.0,81.45161290333333,29.0,30.186666666666667,29.99956989,29.75,10.0,8.440860215333332,0.0,25.666666666666668,4.924731182666667,3.081666666666667,45.0,0.0,18.0,35.0
east,2014,DEC,53.0,32.48387097,6.333333333333333,47.666666666666664,28.72043011,0.0,100.0,84.54838709666667,41.0,30.69333333333333,30.19967741666667,29.526666666666667,10.0,7.591397849333333,0.0,29.666666666666668,9.258064517,1.2950000000000002,26.0,12.0,9.0,0.0
east,2014,FEB,52.0,16.214285713333336,-18.0,51.333333333333336,11.071428570999998,-23.333333333333332,100.0,76.88095238,40.333333333333336,30.563333333333333,30.112261903333334,29.25666666666667,10.0,8.261904762333332,0.0,37.0,9.690476191333333,1.5883333333333336,11.0,45.0,10.0,6.0
east,2014,JAN,48.333333333333336,18.204301076666667,-13.666666666666666,40.0,12.46236559,-21.0,100.0,76.93548387,31.0,30.659999999999997,30.02967741666667,29.44666666666667,10.0,7.8064516133333335,0.0,41.0,13.623655913333332,1.0066666666666666,13.0,62.0,11.0,1.0
east,2014,JUL,87.66666666666667,69.02150537666667,51.333333333333336,77.33333333333333,61.43010752666666,48.666666666666664,100.0,76.66666666333333,39.0,30.320000000000004,30.0172043,29.643333333333334,10.0,9.236559139999999,0.0,30.666666666666668,5.892473118000001,4.14,48.0,0.0,10.0,30.0
east,2014,JUN,91.66666666666667,72.95555555666667,49.666666666666664,78.33333333333333,63.5,40.0,100.0,74.63333333666667,27.0,30.133333333333336,29.933888890000002,29.650000000000002,10.0,8.933333332999998,0.0,35.0,8.155555555333333,5.988333333333333,51.0,0.0,12.0,32.0
east,2014,MAR,67.0,33.39784946333333,-0.3333333333333333,50.666666666666664,25.150537633333332,-11.333333333333334,99.66666666666667,72.61290322333333,31.333333333333332,30.516666666666666,30.06741935333333,29.48,10.0,8.817204301333334,0.6666666666666666,35.0,10.967741936000001,1.2249999999999999,18.0,17.0,2.0,5.0
east,2014,MAY,91.33333333333333,63.81238413,35.333333333333336,71.0,50.649239896666664,22.666666666666668,100.0,65.18502039333333,22.333333333333332,30.293333333333333,29.987430476666663,29.723333333333333,10.0,9.651464590333333,0.0,36.0,10.106414534,4.291666666666667,38.0,0.0,5.0,23.0
east,2014,NOV,66.66666666666667,34.88395061666666,5.666666666666667,56.333333333333336,27.69876543333333,1.6666666666666667,99.66666666666667,74.50617284,29.0,30.49333333333333,30.063999999999997,29.11,10.0,9.150617284,0.3333333333333333,34.333333333333336,12.1691358,1.8266666666666669,24.0,26.0,1.0,0.0
east,2014,OCT,81.33333333333333,52.89247311666667,30.0,67.0,44.91397849333333,22.666666666666668,100.0,75.75268817333334,22.333333333333332,30.376666666666665,29.94473118333333,29.46666666666667,10.0,9.129032258,0.0,32.666666666666664,8.161290322666666,3.1750000000000003,45.0,1.0,9.0,11.0
east,2014,SEP,92.66666666666667,63.855555556666665,38.666666666666664,76.66666666666667,55.37777777666667,38.333333333333336,100.0,76.60000000000001,30.0,30.386666666666667,30.09744444333333,29.62,10.0,9.033333333,0.0,26.333333333333332,5.444444444333333,2.8766666666666665,32.0,0.0,13.0,18.0
east southeast,2014,ARP,80.66666666666667,53.98888889,29.666666666666668,63.666666666666664,40.45555555333333,18.666666666666668,98.0,64.02222222333333,18.666666666666668,30.34,29.94277778,29.459999999999997,10.0,9.322222222333332,0.3333333333333333,34.666666666666664,9.777777776666666,4.433333333333333,53.0,6.0,2.0,21.0
east southeast,2014,AUG,91.66666666666667,73.38709677333333,50.666666666666664,78.66666666666667,66.44086021666666,48.333333333333336,98.0,80.43010752666667,25.666666666666668,30.19333333333333,30.002473116666668,29.773333333333337,10.0,7.838709677333334,0.0,26.0,4.301075268666667,2.975,56.0,0.0,22.0,33.0
east southeast,2014,DEC,53.0,33.96774193666667,10.333333333333334,48.666666666666664,29.806451613333337,1.6666666666666667,97.66666666666667,83.15053763666667,42.666666666666664,30.69,30.20967741666667,29.55666666666666,10.0,7.430107526666667,0.0,29.666666666666668,7.720430108333335,1.7016666666666669,30.0,14.0,8.0,0.0
east southeast,2014,FEB,61.0,20.40255732,-13.666666666666666,55.666666666666664,13.890211639999999,-19.666666666666668,98.0,73.06084656,34.333333333333336,30.580000000000002,30.124016756666666,29.313333333333333,10.0,8.452821869666666,0.0,38.333333333333336,8.348765432999999,1.7916666666666667,10.0,38.0,8.0,6.0
east southeast,2014,JAN,52.0,21.20358423,-12.666666666666666,42.333333333333336,13.766308243333334,-21.333333333333332,98.0,72.20681003333333,30.333333333333332,30.689999999999998,30.05941935333333,29.5,10.0,8.268100358333333,0.0,38.333333333333336,11.833691757666665,0.7399999999999999,10.0,46.0,9.0,2.0
east southeast,2014,JUL,88.0,69.58064516333333,50.333333333333336,75.66666666666667,60.55913978333333,46.333333333333336,98.0,74.04301075333333,36.0,30.323333333333334,30.030645160000002,29.676666666666666,10.0,9.182795699333333,0.0,28.666666666666668,5.182795699,3.4466666666666668,43.0,0.0,7.0,25.0
east southeast,2014,JUN,92.0,73.66666666666667,49.666666666666664,76.66666666666667,63.822222223333334,40.333333333333336,98.0,73.07777778,29.333333333333332,30.150000000000002,29.94611111333333,29.650000000000002,10.0,9.111111111,0.0,31.333333333333332,7.155555555333333,4.241666666666666,51.0,0.0,9.0,38.0
east southeast,2014,MAR,72.0,36.88610115666666,5.0,50.0,25.909996016666668,-3.0,97.33333333333333,66.69414575666667,24.0,30.473333333333333,30.069223413333333,29.433333333333334,10.0,8.896057347666666,0.3333333333333333,37.0,9.256869774333333,1.0516666666666667,21.0,8.0,3.0,8.0
east southeast,2014,MAY,89.0,65.04301075333333,36.666666666666664,70.66666666666667,52.10752688,25.666666666666668,98.0,65.58064516,24.0,30.313333333333333,29.998709676666664,29.76,10.0,9.483870967666666,0.6666666666666666,38.333333333333336,8.537634407333334,3.688333333333334,44.0,1.0,3.0,26.0
east southeast,2014,NOV,67.66666666666667,35.27948718,9.0,57.666666666666664,27.55811966,3.0,97.66666666666667,73.44017093666666,23.0,30.5,30.10584615333333,29.136666666666667,10.0,8.788888888666667,0.0,33.333333333333336,10.101709400333334,1.5366666666666664,18.0,26.0,1.0,2.0
east southeast,2014,OCT,83.66666666666667,54.56989247333333,30.333333333333332,68.66666666666667,45.58064516333334,22.0,98.0,74.19354838666666,19.333333333333332,30.36,29.959354836666666,29.48,10.0,9.161290322666668,0.0,32.666666666666664,6.849462365333333,4.345,44.0,1.0,5.0,18.0
east southeast,2014,SEP,94.0,64.48888889,39.333333333333336,74.66666666666667,55.28888888666666,37.0,98.0,75.62222222333332,28.0,30.38,30.101333333333333,29.679999999999996,10.0,8.911111110999999,0.0,25.0,4.622222222,3.393333333333333,41.0,0.0,9.0,21.0
northeast,2014,ARP,79.33333333333333,48.17901234666667,24.333333333333332,61.0,34.65925926,13.333333333333334,100.0,63.00987654333334,17.666666666666668,30.356666666666666,29.929716049999996,29.396666666666665,10.0,9.227160493999998,0.0,32.0,10.134567899999999,1.72,40.0,5.0,8.0,19.0
