"STATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US10buff008","2008-10",,,,,"9",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"1.93",",,N,07,",,,,,,,"7.43",",,,N",,,,,,,,
"US10buff008","2008-11",,,,,"5",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.42",",,N,11,",,,,,,,"0.48",",,,N",,,,,,,,
"US10buff008","2008-12",,,,,"2",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.56",",,N,19,",,,,,,,"0.72",",,,N",,,,,,,,
"US10buff008","2009-01",,,,,"4",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.11",",,N,26,",,,,,,,"0.28",",,,N",,,,,,,,
"US10buff008","2009-02",,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.30",",,N,14,",,,,,,,"0.77",",,,N",,,,,,,,
"US10buff008","2009-03",,,,,"2",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.03",",,N,26,",,,,,,,"0.04",",,,N",,,,,,,,
"US10buff008","2009-04",,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.71",",,N,10,",,,,,,,"3.07",",,,N",,,,,,,,
"US10buff008","2009-05",,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.08",",,N,26,",,,,,,,"3.93",",,,N",,,,,,,,
"US10buff008","2009-06",,,,,"19",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"3.78",",,N,06,",,,,,,,"12.87",",,,N",,,,,,,,
"US10buff008","2009-07",,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.37",",,N,13,",,,,,,,"2.52",",,,N",,,,,,,,
"US10buff008","2009-08",,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.07",",,N,15,",,,,,,,"4.46",",,,N",,,,,,,,
"US10buff008","2009-09",,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"2.05",",,N,23,",,,,,,,"2.80",",,,N",,,,,,,,
"US10buff008","2009-10",,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"0.88",",,N,22,",,,,,,,"3.79",",,,N",,,,,,,,
"US10buff008","2009-11",,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.11",",,N,16,",,,,,,,"0.11",",,,N",,,,,,,,
"US10buff008","2009-12",,,,,"6",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.33",",,N,09,",,,,,,,"1.02",",,,N",,,,,,,,
"US10buff008","2010-01",,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.22",",,N,20,",,,,,,,"0.24",",,,N",,,,,,,,
"US10buff008","2010-02",,,,,"6",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.18",",,N,05,",,,,,,,"0.65",",,,N",,,,,,,,
"US10buff008","2010-03",,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.78",",,N,09,",,,,,,,"1.64",",,,N",,,,,,,,
"US10buff008","2010-04",,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.94",",,N,23,",,,,,,,"2.61",",,,N",,,,,,,,
"US10buff008","2010-05",,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.13",",,N,20,",,,,,,,"3.36",",,,N",,,,,,,,
"US10buff008","2010-06",,,,,"11",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"1.86",",,N,21,",,,,,,,"10.60",",,,N",,,,,,,,
"US10buff008","2010-07",,,,,"10",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"1.42",",,N,12,",,,,,,,"5.46",",,,N",,,,,,,,
"US10buff008","2010-08",,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"2.13",",,N,17,",,,,,,,"4.21",",,,N",,,,,,,,
"US10buff008","2010-09",,,,,"10",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.31",",,N,23,",,,,,,,"1.20",",,,N",,,,,,,,
"US10buff008","2010-10",,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.47",",,N,23,",,,,,,,"0.99",",,,N",,,,,,,,
"US10buff008","2010-11",,,,,"3",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.39",",,N,17,",,,,,,,"0.79",",,,N",,,,,,,,
"US10buff008","2010-12",,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.19",",,N,31,",,,,,,,"0.23",",,,N",,,,,,,,
"US10buff008","2011-01",,,,,"4",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.42",",,N,10,",,,,,,,"0.95",",,,N",,,,,,,,
"US10buff008","2011-02",,,,,"3",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.18",",,N,20,",,,,,,,"0.41",",,,N",,,,,,,,
"US10buff008","2011-03",,,,,"8",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"0.27",",,N,08,",,,,,,,"1.19",",,,N",,,,,,,,
"US10buff008","2011-04",,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"2.11",",,N,15,",,,,,,,"3.34",",,,N",,,,,,,,
"US10buff008","2011-05",,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"3.09",",,N,25,",,,,,,,"5.87",",,,N",,,,,,,,
"US10buff008","2011-06",,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.32",",,N,02,",,,,,,,"3.15",",,,N",,,,,,,,
"US10buff008","2011-07",,,,,"13",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"1.58",",,N,07,",,,,,,,"4.59",",,,N",,,,,,,,
"US10buff008","2011-08",,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.44",",,N,05,",,,,,,,"1.50",",,,N",,,,,,,,
"US10buff008","2011-09",,,,,"6",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.48",",,N,16,",,,,,,,"0.80",",,,N",,,,,,,,
"US10buff008","2011-10",,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"4.07",",,N,08,",,,,,,,"6.37",",,,N",,,,,,,,
"US10buff008","2011-11",,,,,"3",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.04",",,N,03,+",,,,,,,"0.10",",,,N",,,,,,,,
"US10buff008","2011-12",,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.45",",,N,04,",,,,,,,"0.95",",,,N",,,,,,,,
"US10buff008","2012-01",,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.03",",,N,23,",,,,,,,"0.03",",,,N",,,,,,,,
"US10buff008","2012-02",,,,,"7",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"1.04",",,N,04,",,,,,,,"1.72",",,,N",,,,,,,,
"US10buff008","2012-03",,,,,"4",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.39",",,N,22,",,,,,,,"0.96",",,,N",,,,,,,,
"US10buff008","2012-04",,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.56",",,N,28,",,,,,,,"4.59",",,,N",,,,,,,,
"US10buff008","2012-05",,,,,"6",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.70",",,N,24,",,,,,,,"1.63",",,,N",,,,,,,,
"US10buff008","2012-06",,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.64",",,N,23,",,,,,,,"1.27",",,,N",,,,,,,,
"US10buff008","2012-07",,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.12",",,N,09,",,,,,,,"0.26",",,,N",,,,,,,,
"US10buff008","2012-08",,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.16",",,N,26,",,,,,,,"0.48",",,,N",,,,,,,,
"US10buff008","2012-09",,,,,"1","5,N","1","5,N",,,,,,,,,,,,,,,,,,,,,"0.44","5,,N,13,",,,,,,,"0.44","5,,,N",,,,,,,,
"US10buff008","2013-02",,,,,"3","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"0.95","1,,N,22,",,,,,,,"1.25","1,,,N",,,,,,,,
"US10buff008","2013-03",,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.40",",,N,30,",,,,,,,"1.02",",,,N",,,,,,,,
"US10buff008","2013-04",,,,,"8",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.52",",,N,09,",,,,,,,"3.45",",,,N",,,,,,,,
"US10buff008","2013-05",,,,,"8",",N","7",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.5","1,,N,01,","1.55",",,N,30,",,,,,,,"4.61",",,,N","0.5","1,,,N",,,,,,
"US10buff008","2013-06",,,,,"8",",N","5",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.70",",,N,23,",,,,,,,"1.65",",,,N","0.0","2,,,N",,,,,,
"US10buff008","2013-07",,,,,"8",",N","6",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.94",",,N,26,",,,,,,,"2.60",",,,N","0.0","1,,,N",,,,,,
"US10buff008","2013-08",,,,,"7",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.88",",,N,02,",,,,,,,"3.28",",,,N",,,,,,,,
"US10buff008","2013-09",,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.80",",,N,28,",,,,,,,"3.25",",,,N",,,,,,,,
"US10buff008","2013-10",,,,,"4",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.50",",,N,15,",,,,,,,"3.44",",,,N",,,,,,,,
"US10buff008","2013-11",,,,,"3",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.5","5,,N,22,","0.51",",,N,06,",,,,,,,"0.69",",,,N","0.5","5,,,N",,,,,,
"US10buff008","2013-12",,,,,"3",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.08",",,N,09,",,,,,,,"0.15",",,,N",,,,,,,,
"US10buff008","2014-01",,,,,"4",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.14",",,N,31,",,,,,,,"0.24",",,,N",,,,,,,,
"US10buff008","2014-02",,,,,"5",",N","3",",N",,,"4","3,N",,,,,,,,,,,,,,,"2.5","3,,N,10,","0.20",",,N,10,+",,,,,,,"0.64",",,,N","7.7","3,,,N",,,,,,
"US10buff008","2014-03",,,,,"4",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.36",",,N,28,",,,,,,,"0.68",",,,N",,,,,,,,
"US10buff008","2014-04",,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.55",",,N,24,",,,,,,,"2.23",",,,N",,,,,,,,
"US10buff008","2014-05",,,,,"7",",N","4",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.47",",,N,24,",,,,,,,"1.11",",,,N","0.0","2,,,N",,,,,,
"US10buff008","2014-06",,,,,"14",",N","10",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","1.84",",,N,21,",,,,,,,"7.73",",,,N","0.0","2,,,N",,,,,,
"US10buff008","2014-07",,,,,"1","3,N","1","3,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.83","3,,N,10,",,,,,,,"0.83","3,,,N","0.0","4,,,N",,,,,,
"US10buff008","2014-08",,,,,"14","1,N","12","1,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","1.15","1,,N,09,",,,,,,,"5.59","1,,,N","0.0","2,,,N",,,,,,
"US10buff008","2014-09",,,,,"6",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.75",",,N,24,",,,,,,,"4.38",",,,N",,,,,,,,
"US10buff008","2014-10",,,,,"3",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.63",",,N,02,",,,,,,,"0.93",",,,N",,,,,,,,
"US10buff008","2014-11",,,,,"2",",N","1",",N",,,"1","1,N",,,,,,,,,,,,,,,"1.5","1,,N,16,","0.12",",,N,16,",,,,,,,"0.16",",,,N","2.8","1,,,N",,,,,,
"US10buff008","2014-12",,,,,"7",",N","3",",N",,,"4","3,N",,,,,,,,,,,,,,,"4.0","3,,N,27,","1.18",",,N,15,",,,,,,,"1.83",",,,N","9.8","3,,,N",,,,,,
"US10buff008","2015-01",,,,,"2",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.05",",,N,04,",,,,,,,"0.06",",,,N",,,,,,,,
"US10buff008","2015-02",,,,,"4",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.51",",,N,01,",,,,,,,"1.21",",,,N",,,,,,,,
"US10buff008","2015-03",,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.07",",,N,04,",,,,,,,"0.07",",,,N",,,,,,,,
"US10buff008","2015-04",,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"0.66",",,N,16,",,,,,,,"1.83",",,,N",,,,,,,,
"US10buff008","2015-05",,,,,"14",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.56",",,N,14,",,,,,,,"2.73",",,,N","0.0",",,,N",,,,,,
"US10buff008","2015-06",,,,,"10",",N","8",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","1.15",",,N,04,",,,,,,,"5.29",",,,N","0.0","2,,,N",,,,,,
"US10buff008","2015-07",,,,,"5",",N","5",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.85",",,N,23,",,,,,,,"1.54",",,,N","0.0","3,,,N",,,,,,
"US10buff008","2015-08",,,,,"7",",N","6",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.69",",,N,17,",,,,,,,"2.16",",,,N","0.0","2,,,N",,,,,,
"US10buff008","2015-09",,,,,"10",",N","7",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.56",",,N,26,",,,,,,,"2.55",",,,N","0.0","1,,,N",,,,,,
"US10buff008","2015-10",,,,,"6",",N","4",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.42",",,N,23,",,,,,,,"1.19",",,,N","0.0","2,,,N",,,,,,
"US10buff008","2015-11",,,,,"6","2,N","5","2,N",,,"2","3,N",,,,,,,,,,,,,,,"2.8","3,,N,27,","1.36","2,,N,18,",,,,,,,"2.94","2,,,N","3.8","3,,,N",,,,,,
"US10buff008","2015-12",,,,,"8","1,N","4","1,N",,,"1","1,N",,,,,,,,,,,,,,,"1.0","1,,N,01,","0.38","1,,N,14,",,,,,,,"1.18","1,,,N","3.7","1,,,N",,,,,,
"US10buff008","2016-01",,,,,"4","4,N","0","4,N",,,"0","5,N",,,,,,,,,,,,,,,"0.5","5,,N,21,+","0.05","4,,N,08,",,,,,,,"0.13","4,,,N","1.5","5,,,N",,,,,,
"US10buff008","2016-02",,,,,"1","1,N","1","1,N",,,"1","2,N",,,,,,,,,,,,,,,"14.2","2,,N,03,","1.25","1,,N,03,",,,,,,,"1.25","1,,,N","14.2","2,,,N",,,,,,
"US10buff008","2016-03",,,,,"6","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"0.15","4,,N,24,",,,,,,,"0.58","4,,,N",,,,,,,,
"US10buff008","2016-04",,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"3.84",",,N,17,",,,,,,,"7.49",",,,N",,,,,,,,
"US10buff008","2016-05",,,,,"12","2,N","11","2,N",,,,,,,,,,,,,,,,,,,,,"0.82","2,,N,11,",,,,,,,"2.69","2,,,N",,,,,,,,
"US10buff008","2016-06",,,,,"5","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"0.64","1,,N,29,",,,,,,,"1.19","1,,,N",,,,,,,,
"US10buff008","2016-07",,,,,"15",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.44",",,N,16,",,,,,,,"4.69",",,,N",,,,,,,,
"US10buff008","2016-08",,,,,"8","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"0.58","1,,N,23,",,,,,,,"1.28","1,,,N",,,,,,,,
"US10buff008","2016-09",,,,,"4",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","1.62",",,N,16,",,,,,,,"3.03",",,,N","0.0","5,,,N",,,,,,
"US10buff008","2016-10",,,,,"3","2,N","2","2,N",,,,,,,,,,,,,,,,,,,,,"0.11","2,,N,12,+",,,,,,,"0.26","2,,,N",,,,,,,,
"US10buff008","2016-11",,,,,"7","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"0.64","1,,N,08,",,,,,,,"1.51","1,,,N",,,,,,,,
"US10buff008","2016-12",,,,,"3",",N","2",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.8","2,,N,18,","0.44",",,N,26,",,,,,,,"0.67",",,,N","0.8","2,,,N",,,,,,
"US10buff007","2004-07",,,,,"13",",N","10",",N","0","4,N","0","4,N",,,,,,,,,,,,,"0","4,,N,31,+","0.0","4,,N,31,+","1.61",",,N,05,",,,,,,,"6.18",",,,N","0.0","4,,,N",,,,,,
"US10buff007","2004-08",,,,,"3",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.60",",,N,11,",,,,,,,"1.29",",,,N",,,,,,,,
"US10buff007","2004-09",,,,,"6",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"2.20",",,N,23,",,,,,,,"4.93",",,,N",,,,,,,,
"US10buff007","2004-10",,,,,"9",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.77",",,N,07,",,,,,,,"1.20",",,,N",,,,,,,,
"US10buff007","2004-11",,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.02",",,N,18,",,,,,,,"2.46",",,,N",,,,,,,,
"US10buff007","2004-12",,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,"0.00",",,,N",,,,,,,,
"US10buff007","2005-01",,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.27",",,N,05,",,,,,,,"0.59",",,,N",,,,,,,,
"US10buff007","2005-02",,,,,"8",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.29",",,N,07,",,,,,,,"0.93",",,,N",,,,,,,,
"US10buff007","2005-03",,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.98",",,N,22,",,,,,,,"2.36",",,,N",,,,,,,,
"US10buff007","2005-04",,,,,"7",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.68",",,N,11,",,,,,,,"1.24",",,,N",,,,,,,,
"US10buff007","2005-05",,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.20",",,N,12,",,,,,,,"3.10",",,,N",,,,,,,,
"US10buff007","2005-06",,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.86",",,N,03,",,,,,,,"5.44",",,,N",,,,,,,,
"US10buff007","2005-07",,,,,"2",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.05",",,N,26,",,,,,,,"0.06",",,,N",,,,,,,,
"US10buff007","2005-08",,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.96",",,N,13,",,,,,,,"4.23",",,,N",,,,,,,,
"US10buff007","2005-09",,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.34",",,N,05,",,,,,,,"0.34",",,,N",,,,,,,,
"US10buff007","2005-10",,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.68",",,N,12,",,,,,,,"1.70",",,,N",,,,,,,,
"US10buff007","2005-11",,,,,"2",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.48",",,N,28,",,,,,,,"0.61",",,,N",,,,,,,,
"US10buff007","2005-12",,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.02",",,N,30,",,,,,,,"0.02",",,,N",,,,,,,,
"US10buff007","2006-01",,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.10",",,N,28,",,,,,,,"0.18",",,,N",,,,,,,,
"US10buff007","2006-02",,,,,"2",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.02",",,N,16,",,,,,,,"0.03",",,,N",,,,,,,,
"US10buff007","2006-03",,,,,"5","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"0.85","1,,N,31,",,,,,,,"1.61","1,,,N",,,,,,,,
"US10buff007","2006-04",,,,,"11",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.60",",,N,24,",,,,,,,"2.00",",,,N",,,,,,,,
"US10buff007","2006-05",,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.73",",,N,24,",,,,,,,"1.20",",,,N",,,,,,,,
"US10buff007","2006-06",,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"2.30",",,N,17,",,,,,,,"3.67",",,,N",,,,,,,,
"US10buff007","2006-07",,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"3.28",",,N,11,",,,,,,,"5.03",",,,N",,,,,,,,
"US10buff007","2006-08",,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"2.39",",,N,08,",,,,,,,"6.79",",,,N",,,,,,,,
"US10buff007","2006-09",,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"2.25",",,N,10,",,,,,,,"5.11",",,,N",,,,,,,,
"US10buff007","2006-10",,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.77",",,N,09,",,,,,,,"1.42",",,,N",,,,,,,,
"US10buff007","2006-11",,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.48",",,N,15,",,,,,,,"0.54",",,,N",,,,,,,,
"US10buff007","2006-12",,,,,"4",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.09",",,N,30,",,,,,,,"3.04",",,,N",,,,,,,,
"US10buff007","2007-01",,,,,"4",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.52",",,N,21,",,,,,,,"0.78",",,,N",,,,,,,,
"US10buff007","2007-02",,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.21",",,N,25,",,,,,,,"0.34",",,,N",,,,,,,,
"US10buff007","2007-03",,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.79",",,N,25,",,,,,,,"2.01",",,,N",,,,,,,,
"US10buff007","2007-04",,,,,"10",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.03",",,N,24,",,,,,,,"4.65",",,,N",,,,,,,,
"US10buff007","2007-05",,,,,"11",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"2.91",",,N,30,",,,,,,,"5.65",",,,N",,,,,,,,
"US10buff007","2007-06",,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.84",",,N,14,",,,,,,,"2.33",",,,N",,,,,,,,
"US10buff007","2007-07",,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"2.20",",,N,29,",,,,,,,"3.36",",,,N",,,,,,,,
"US10buff007","2007-08",,,,,"6",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.30",",,N,23,",,,,,,,"3.12",",,,N",,,,,,,,
"US10buff007","2007-09",,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.98",",,N,10,",,,,,,,"2.30",",,,N",,,,,,,,
"US10buff007","2007-10",,,,,"9",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"0.97",",,N,14,",,,,,,,"3.24",",,,N",,,,,,,,
"US10buff007","2007-11",,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,21,",,,,,,,"0.00",",T,,N",,,,,,,,
"US10buff007","2007-12",,,,,"9","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"0.42","2,,N,01,",,,,,,,"1.65","2,,,N",,,,,,,,
"US10buff007","2008-01",,,,,"3",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.07",",,N,29,",,,,,,,"0.10",",,,N",,,,,,,,
"US10buff007","2008-02",,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.21",",,N,06,",,,,,,,"0.41",",,,N",,,,,,,,
"US10buff007","2008-03",,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.43",",,N,17,",,,,,,,"0.69",",,,N",,,,,,,,
"US10buff007","2008-04",,,,,"10",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.01",",,N,11,",,,,,,,"3.33",",,,N",,,,,,,,
"US10buff007","2008-05",,,,,"15",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"2.71",",,N,24,",,,,,,,"9.00",",,,N",,,,,,,,
"US10buff007","2008-06",,,,,"15",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"2.31",",,N,08,+",,,,,,,"7.61",",,,N",,,,,,,,
"US10buff007","2008-07",,,,,"8",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.65",",,N,16,",,,,,,,"3.41",",,,N",,,,,,,,
"US10buff007","2008-08",,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.58",",,N,16,",,,,,,,"1.35",",,,N",,,,,,,,
"US10buff007","2008-09",,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.45",",,N,11,",,,,,,,"2.58",",,,N",,,,,,,,
"US10buff007","2008-10",,,,,"9",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.58",",,N,07,",,,,,,,"8.01",",,,N",,,,,,,,
"US10buff007","2009-01",,,,,"0","4,N","0","4,N",,,,,,,,,,,,,,,,,,,,,"0.00","4,,N,31,+",,,,,,,"0.00","4,,,N",,,,,,,,
"US10buff007","2009-02",,,,,"0","5,N","0","5,N",,,,,,,,,,,,,,,,,,,,,"0.00","5,,N,28,+",,,,,,,"0.00","5,,,N",,,,,,,,
"US10buff007","2009-03",,,,,"0","2,N","0","2,N",,,,,,,,,,,,,,,,,,,,,"0.00","2,,N,31,+",,,,,,,"0.00","2,,,N",,,,,,,,
"US10buff007","2009-04",,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.74",",,N,29,",,,,,,,"2.84",",,,N",,,,,,,,
"US10buff007","2009-05",,,,,"13",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.61",",,N,24,",,,,,,,"2.62",",,,N",,,,,,,,
"US10buff007","2009-06",,,,,"16","2,N","9","2,N",,,,,,,,,,,,,,,,,,,,,"2.63","2,,N,16,",,,,,,,"12.30","2,,,N",,,,,,,,
"US10buff007","2009-07",,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.11",",,N,13,",,,,,,,"1.97",",,,N",,,,,,,,
"US10buff007","2009-08",,,,,"10",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.23",",,N,16,",,,,,,,"4.88",",,,N",,,,,,,,
